npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20267664,SMKS INFORMATIKA PESAT,JL. PORAS NO. 7 SINDANG BARANG LOJI KOTA BOGOR TELP. 0251 8346223 KODE POS 16117,LOJI,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518346223,02518346223,smkit.pesat@gmail.com,http://www.smkpesat.sch.id,NOVAN ABDUL HUMAEMI
69774880,SMKS KEHUTANAN BAKTI RIMBA,JL. Sawah Baru Raya lingkar Laladon Bogor,SINDANGBARANG,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkbaktirimba@gmail.com,http://smkbaktirimba.blog.com,Wawan Swandana
20220289,SMKS PGRI 1 BOGOR,JL. RAYA SEMPLAK CEMPLANG BOGOR,CILENDEK BARAT,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517534795,02517534795,smkpgri1.kotabogor@yahoo.com,http://www.smkpgri1kotabogor.sch.id,Rahmat Hidayat
20220302,SMKS TARUNA BANGSA 1 BOGOR,MEKAR JAYA NO. 9,PASIRKUDA,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518639351,-,tarunabangsa_satu@ymail.com,http://smktbsatu.blogspot.com/,Indra Kresna
20220303,SMKS TARUNA BANGSA 2 BOGOR,JL. MEKAR JAYA NO. 9 BLK VILLA KEBUN RAYA,PASIRKUDA,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518639351,02518639351,tarunabangsa21@yahoo.com,-,Wahyudi
69775446,SMKS TELEKOMEDIKA,Jl. Cifor Kp. Bubulak RT.02/RW.07 Kel. Bubulak,BUBULAK,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518471282,-,info.smktelekomedika@gmail.com,http://www.telekomedikasmk.sch.id,SUHELI
20271922,SMKS TUNAS BANGSA SEJAHTERA,JALAN RAYA CIFOR NO. 60 BATUHULUNG,BUBULAK,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518428167,-,smktbs.bogor@gmail.com,http://smkytbs.sch.id,Ahmad Afsoni wardi
20220291,SMKS WINDIAN NUGRAHA BOGOR,JL. MEKAR SALUYU NO. 16 KOMPLEK TAMAN YASMIN SEKTOR 1,CILENDEK BARAT,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518363158,02518363158,windian2000@gmail.com.com,https://smkwindiannugraha.sch.id/,NURJAMAN HADI
20220292,SMKS YKTB 1 BOGOR,Jl. Raya Semplak KM. 3,SEMPLAK,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517535716,-,yktb1bogor@ymail.com,http://www.smkyktb1bogor.sch.id,Ria Juhedi
20220293,SMKS YKTB 2 BOGOR,JL DR. SUMERU. 42 BOGOR,MENTENG,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518322417,0251,smk.yktb2.bogor@gmail.com,http://www.smkyktb2.sch.id/,Abdul Rohmat
20220294,SMKS YKTB 3 BOGOR,JL. DR. SEMERU NO. 42 KECAMATAN BOGOR BARAT,MENTENG,Kota Bogor Barat,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518322417,02518329773,smkyktb3@yahoo.co.id,http://www.smkyktb3.sch.id,Ines Septarina
69831562,SMK INTELEKTUAL BANGSA,JL. RAWA TAMAN RT 03 RW 03,MEKARWANGI,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkintelektualbangsa07@gmail.com,http://www.smkintelektualbangsa.blogspot.com,Misbahudin Setiawan
69950954,SMK MODERN AL - ALAWIYAH BOGOR,JALAN K.H. MUHIDIN KP. BUBULAK SANTRI RT 03 RW 04,KENCANA,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmyala@gmail.com,-,Galang Akbar Nugraha
20220273,SMKN 1 BOGOR,JL. HEULANG NO. 6 BOGOR,TANAHSAREAL,Tanah Sareal,Kota Bogor,Jawa Barat,NEGERI,SMK,DIKMEN,0251833438,02518334384,info@smkn1bogor.sch.id,http://www.smkn1bogor.sch.id,SUHELI
20220339,SMKS ANALIS KIMIA NUSA BANGSA BOGOR,JL. BARU KH. SOLEH ISKANDAR KM. 4 NO. 91,CIBADAK,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517536316,02517543293,smk_akfar_nb@yahoo.com,http://www.smkaknusabangsa.sch.id,Desi Rosita Andriani
20269324,SMKS BOGOR MUHIDIN SCHOOL BMS,KH. AHMAD SYAYANI KP. MASJID No.54,MEKARWANGI,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,7550303,-,smkbms@yahoo.co.id,http://www.facebook.com/pages/BOGOR-MUHIDDIN-SCHOOL/140399109319861?fref=ts,Ridwan
60726274,SMKS BUDI DARMA,Jalan Tumenggung Wiradireja Tanah Baru,KEDUNGWARINGIN,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,budidarmabogor@gmail.com,http://smkbudidarmakotabogor.blogspot.com,DEDE MISRAN
69758182,SMKS DWI PUTRI HUSADA,"JL. RAYA KH. SOLEH ISKANDAR SALABENDA, KEC. TANAH SAREAL",KAYUMANIS,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517541701,02517541701,smk.kes.dphb@gmail.com,http://smk.kes.dphb.sch.id,Sebastian Roedifa
20256553,SMKS INFORMATIKA GLOBAL NUSANTARA,Jl. Cilebut Gg. Madrasah Rt 04/02,SUKARESMI,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkglobalnusantara@yahoo.co.id,http://www.smkglobalnusantara.sch.id,Ahmad Maulana
20220271,SMKS MEKANIKA BOGOR,JL. KOL. ENJO MARTADISASTRA NO. 2 KEDUNG BADAK,KEDUNGBADAK,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518311071,02518311071,mekanikabogor@yahoo.co.id,http://www.smkmekanika-bogor.sch.id,Ari Suparmawan
69727268,SMKS NUSA WIDYA MANDIRI,Jl. Nusa Widya Mandiri Kp. Sumurwangi No. 25 RT.004/007,KAYUMANIS,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518433906,-,smknwm.bogor@gmail.com,http://bit.ly/SiteNWM,Ade Syarif Hidayat
20238523,SMKS PERMATA 1,JL. KH. SOLEH ISKANDARGG.MASJID AL-ABRAR SALABENDA,KAYUMANIS,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,75442792,02517537663,smk.permatasatu@yahoo.coid,http://www.smkpermatabogor.sch.id,AHMAD SEPTIANA
20220278,SMKS PERMATA 2 BOGOR,JL. KH. SOLEH ISKANDAR SALABENDA,KAYUMANIS,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517551229,-,smkpermata22@gmail.com,http://www.smkpermatabogor.sch.id,Ahmad Septiana
20220304,SMKS TI SURYAKENCANA YAPIS BOGOR,JL.JEND.A.YANI I NO.4 BOGOR,TANAHSAREAL,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518325322,02518325322,smkyapisbogor@ymail.com,http://psbsmkyapisbogor.blogspot.com/,Mayke Anggara
20220305,SMKS TRI DHARMA 1 BOGOR,JL. KEBON PEDES  NO. 46 BOGOR,KEBONPEDES,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518342923,02518342923,tridharma01@gmail.com,http://tridharma01_bogor.com,Ibnu Fajar
20220306,SMKS TRI DHARMA 2 BOGOR,JL RAYA KEBON PEDES NO. 25 BOGOR,KEBONPEDES,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518379960,02518320336,smktd2bgr@gmail.com,http://smktridharma2.sch.id,Didin Syamsudin
20220307,SMKS TRI DHARMA 3 BOGOR,JL. KH.SHOLEH ISKANDAR . PELITA 1 BOGOR,KEDUNGJAYA,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518326364,02518326364,smktd3bogor@gmail.com,http://smktridharma3.sch.id,AHMAD FARIDUDDIN
20220308,SMKS TRI DHARMA 4 BOGOR,JL. KH. SOLEH ISKANDAR NO. 5 BOGOR,KEDUNGBADAK,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518339494,02518320336,smktridharma04@gmail.com,http://www.smktridharma4.com,Didin Saepudin
20271493,SMKS YAK 1,KALIMURNI,KENCANA,Tanah Sareal,Kota Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkyak1@gmail.com,http://smkyakone.blogspot.com,Akhmad Taufik
69757154,SMKS GEMA ISTIQOMAH,JL. WIDYAKRAMA BALANDONGAN NO. 1,SUDAJAYA HILIR,Baros,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266219410,-,smkgemaistiqomahsmi9@gmail.com,http://smkgemaistiqomah.sch.id,Taofik Ismail
69754839,SMKS IT MADANI,JL. RAYA BAROS 01/07,BAROS,Baros,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkitmadani@gmail.com,http://www.manajementaubat.com,ZAKA RAKSA NURATIKA RIDWANULLAH
20280579,SMKS PLUS AN-NABA,JL. WIDYAKRAMA NO. 112,SUDAJAYA HILIR,Baros,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266211232,-,smkplus.annaba@gmail.com,http://www.annabakotasukabumi.sch.id,IKBAL KURNIAWAN
69894099,SMK MUTIARA CENDEKIA,Jl. Lio Balandongan Sirnagalih No. 74,CIKONDANG,Citamiang,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.mutiaracendekia.sukabumi@gmail.com,-,Sarah Rahmatillah
20221569,SMKN 2 SUKABUMI,JL. PELABUHAN II CIPOHO SUKABUMI,CIKONDANG,Citamiang,Kota Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266221589,0266221589,info@smkn2smi.sch.id,http://www.smkn2smi.sch.id,Yayan Mulyana
20221572,SMKS PELITA YNH SUKABUMI,JL. OTISTA GG. PELITA SUKABUMI,NANGGELENG,Citamiang,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,pelitasmi87@yahoo.com,https://www.smkpelitaynh.sch.id/,Muhammad Hilal Fathur Rahman
20221574,SMKS PGRI 1 SUKABUMI,Jalan Pelabuhan II Cipoho Indah,CIKONDANG,Citamiang,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266224277,-,smkpone@gmail.com,http://www.smkpgri1smi.sch.id,ANDRIA SUPRIADI
20221573,SMKS ISLAM PENGUJI SUKABUMI,JL. KH. AHMAD SANUSI 195 SUKABUMI,SUKAKARYA,Warudoyong,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,225775,-,info_smkislampenguji@yahoo.co.id,https://smipsi.sch.id/,RISMA SOPHIANIE
20229796,SMKS PASUNDAN 1 SUKABUMI,JL. PASUNDAN NO.117 SUKABUMI,NYOMPLONG,Warudoyong,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266224795,-,smk.pasundan.smi@gmail.com,http://www.smkpasundan1sukabumi.sch.id,SUHENDRIK TUNGGAL
20221571,SMKS PASUNDAN 2 SUKABUMI,JL. PASUNDAN NO.117 SUKABUMI,NYOMPLONG,Warudoyong,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,Dewi Mahmudah
20221596,SMKS TEKNOLOGI PLUS PADJADJARAN SUKABUMI,JL. CEMERLANG  NO.18,SUKAKARYA,Warudoyong,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,236507,217659,padjadjaran.plus@gmail.com,http://smktpp-sukabumi.sch.id/,MUHAMAD RIDWAN NULLAH
20254980,SMKS KOMPUTER ABDI BANGSA SUKABUMI,Jalan Benteng Kidul Rt 01 Rw 01 Kec. Warudoyong,KARAMAT,Gunung Puyuh,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,-,081280225510,smkabdibangsa@gmail.com,http://smkkomputer-abdibangsa.sch.id,Atho Aminul Arifin
69757153,SMKS PRIORITY,JL VETERAN I NO 25 TLP. (0266) 6249831,SRIWIDARI,Gunung Puyuh,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666249831,-,priority.smk@gmail.com,http://smkpriority.com,SRIYONO
20221616,SMKS SILIWANGI SUKABUMI,JL. TITIRAN BHAYANGKARA NO. 39 SUKABUMI,SRIWIDARI,Gunung Puyuh,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266235225,0266235255,smksiliwangismi@yahoo.co.id,-,Reni Kusmiawati
20253909,SMKS ULUL ALBAB SUKABUMI,JALAN KARAMAT KARANG TENGAH NO. 125,KARANG TENGAH,Gunung Puyuh,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666223281,-,smkululalbab07@gmail.com,http://smkululalbab.co.id,UJANG HERMAN
20221618,SMKS YASPI SYAMSUL ULUM SUKABUMI,JL. BHAYANGKARA NO. 33,GUNUNG PUYUH,Gunung Puyuh,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266217217,0266217217,smkyaspi_smi@yahoo.co.id,-,Gilang Ramdhani
69921197,SMK IT AL-FATH,Jl. Otto Iskandardinata No. 23B,CIKOLE,Cikole,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02667162178,02667162178,smkislamteknologialfath@gmail.com,http://smkitalfath.sch.id,Encep Rustandi
20221568,SMKN 1 SUKABUMI,JL. KABANDUNGAN NO. 90,SELABATU,Cikole,Kota Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266222305,0266233552,info@smkn1-kotasukabumi.sch.id,http://www.smkn1-kotasukabumi.sch.id,MULYANA SANDI
20221570,SMKN 3 SUKABUMI,JL. KABANDUNGAN NO.86 SUKABUMI,SELABATU,Cikole,Kota Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266222432,0266237080,info@smkn3smi.sch.id,http://www.smkn3smi.sch.id,Riki Iskandar
20221566,SMKS MUHAMMADIYAH 1 SUKABUMI,JL. SYAMSUDIN SH NO.59 SUKABUMI,CIKOLE,Cikole,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,229307,218431,smkmuh1b154@gmail.com,http://www.smkmuh1smi.sch.id,BADRU SALAM
20270889,SMKS PASIM PLUS SUKABUMI,JL. PRANA NO 8 RT 01/05,CIKOLE,Cikole,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266241000,0266241000,smkspasimplus2011@gmail.com,http://www.smkspasimplus.sch.id,Irfan Muhammad Rifai
69757214,SMKS PERSADA,JL KH MUSTOPA NO 24 SUBANG JAYA WETAN,SUBANGJAYA,Cikole,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02667054394,-,smkpersada2013@gmail.com,http://smkpersadasukabumi.mysch.id/,Mulya Iriandi
20221617,SMKS TAMANSISWA SUKABUMI,"R.SYAMSUDIN,SH NO. 58",CIKOLE,Cikole,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266211965,211965,smktamansiswa58@gmail.com,http://-smktamansiswasukabumi.com,Ridwan Nur Alamsyah
69899673,SMK IT AMAL ISLAMI,Jl. Sindangsari Lemburpasir No. 100 RT. 001/005,SINDANGSARI,Lembur Situ,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666253283,02666253283,smkit.amalislami@gmail.com,-,IRMAN ARIF AMD.KOM
20253907,SMKN 4 SUKABUMI,JALAN MERDEKA KM 4,CIPANENGAH,Lembur Situ,Kota Sukabumi,Jawa Barat,NEGERI,SMK,DIKMEN,0266226036,0266232470,info@smkn4smi.sch.id,http://www.smkn4smi.sch.id,Yudi Heryanto
69757152,SMKS BINA SATYA MANDIRI,JL JERUK NYELAP NO 07,SITUMEKAR,Lembur Situ,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266246520,-,smkbsm@ymail.com,http://smkbsm.sch.id,Mansyur Maulana
69757213,SMKS KESEHATAN TUNAS MADANI,JL. PELABUHAN II KM 8 TEGALLEGA,LEMBURSITU,Lembur Situ,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666228836,-,smkkesehatantunasmadani@yahoo.co.id,http://www.smkkesehatantunasmadanisukabumi.sch.id,Yeni Yuliani
20221595,SMKS PLUS BINA TEKNIK YLPI SUKABUMI,JL. PELABUHAN II KM 7 SUKABUMI,LEMBURSITU,Lembur Situ,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,0266239899,0266239899,smkbinateknik@yahoo.co.id,http://-smkbinateknik.com,IMAN JUNIARDI
20265663,SMKS TERPADU IBADURRAHMAN,JALAN PELABUHAN II KM. 7/JL KH ACUN MANSHUR,LEMBURSITU,Lembur Situ,Kota Sukabumi,Jawa Barat,SWASTA,SMK,DIKMEN,02666225752,-,smkti08@gmail.com,-,Santi
70033200,SMK NURUL HUDA JANNATUN,Jl. Gunung Lawu I No.112 A,LARANGAN,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smknhjcirebon@gmail.com,-,Bayu Widiathama
20256261,SMKS AL HIDAYAH KOTA CIREBON,JL. Kalitanjung No. 165 Situgangga,HARJAMUKTI,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231484699,0231484699,smkal_hdy@yahoo.com,http://smkal-hidayahcirebon.sch.id,Wisnu Dodi Wijaya
60726451,SMKS AL ISTIQOMAH,JL. KANGGRAKSAN NO. 38,HARJAMUKTI,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,ponpessmkalistiqomah38@gmail.com,http://smkistiqomah.com,Ahmad Faqihuddin Firdaus
20271407,SMKS BINA INSAN MANDIRI,KEDUNG MENJANGAN,KALIJAGA,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,cirebonsmkbima@gmail.com,http://smkbimacirebon.com,Mohammad Zainuddin
60728500,SMKS CENDEKIA,JLN. PELANDAKAN RT 02 RW 07,HARJAMUKTI,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318303621,02318303621,yayasancendikia@ymail.com,http://smkcendekiacirebon.sch.id/,Ageng Febrianti
20222165,SMKS PUI CIREBON,JENDRAL AHMAD YANI BY PASS NO. 5,KECAPI,Harjamukti,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231222207,0231211977,smkpuicirebon10@gmail.com,http://www.smkpuikotacirebon.sch.id,ALDY SEPRIAWAN LISTANTO
69929094,SMK PRESIDEN CIREBON,Jl. Karang Jalak Mekar Rt 06 / Rw. 07,LEMAHWUNGKUK,Lemahwungkuk,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318804247,-,smkpresidenkotacirebon3@gmail.com,http://Www.smkpresidencirebon.sch.id,ADES RADES GANDA
20253885,SMKS MUHAMMADIYAH KOTA CIREBON,JL. SYARIF ABDURAHMAN NO.49 CIREBON,PANJUNAN,Lemahwungkuk,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,204397,-,smkm49@yahoo.com,http://smkmuh-cirebon.sch.id,Siti Jubaedah
69771422,SMKS NAHDLATUL ULAMA,JL. KRIYAN PRONGGOL KEL. PEGAMBIRAN,PEGAMBIRAN,Lemahwungkuk,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318803072,-,smk.nahdlatululamakotacirebon@gmail.com,http://smknukotacirebon.sch.id,Salikun
20222177,SMKS PAKUNGWATI CIREBON,Kompleks Keraton Kesepuhan Kota Cirebon,KESEPUHAN,Lemahwungkuk,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,9155255,-,smkpakungwati@gmail.com,http://smkpakungwati.blogspot.com,Atikah Soheban
20222310,SMKS TAMAN KARYA MADYA TEKNIK,ALUN-ALUN KANOMAN NO. 60,PEKALIPAN,Pekalipan,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231206279,0231206279,smk_tkmt@yahoo.com,http://smktkmt.go.id,Peni Desvia
60726448,SMK KARTIKA XIX-3,JL. KARANG JALAK NO. 61,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318228235,-,smkkartikacrb@ymail.com,http://smkkartikacrb.com,Nursiwan
70000066,SMK TELKOM SEKAR KEMUNING CIREBON,Jalan Sekar Kemuning No 36 Kesambi Cirebon,KARYAMULYA,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231484255,0231484909,smktelkomcirebon36@gmail.com,http://www.telkomschools-crb.sch.id,MANUT SUTRISNO
20222174,SMKN 1 CIREBON,PERJUANGAN,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,NEGERI,SMK,DIKMEN,0231480202,0231480202,info@smkn1-cirebon.sch.id,http://www.smkn1-cirebon.sch.id,Andi Suandi
20222175,SMKN 2 CIREBON,JL. DR. CIPTOMANGUNKUSUMO,PEKIRINGAN,Kesambi,Kota Cirebon,Jawa Barat,NEGERI,SMK,DIKMEN,204681,231872,smknegeri2cbn@yahoo.com,http://www.smknegeri2cirebon.sch.id,PRIMA PURNAMA ALAM
20222170,SMKS BUANA BAHARI CIREBON,SWASEMBADA NO. 15,KARYAMULYA,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231483005,0231483005,smkpbbc@yahoo.co.id,http://smkpbuanabaharicirebon.com/?page_id=34,LIDA MAULIDA DWILIYANI
20222171,SMKS BUDI ARTI CIREBON,PANGERAN DRAJAT NO. 59,DRAJAT,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231233069,0231,smk.budiarti@yahoo.com,http://www.smkbudiarti.sch.id,Ngadina
20271775,SMKS CIPTO,Jalan Melati Suci 9 No 27D RT/RW 03/04,KESAMBI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231220370,0231220370,smkf_cipto@rocketmail.com,-,Qonitah Luqyana Hidayah
20222172,SMKS GRACIKA CIREBON,PERJUANGAN,KARYAMULYA,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,gracikasmk539@gmail.com,http://smk-gracika.sch.id,Herlina Purwadindah
20222168,SMKS INFORMATIKA AL IRSYAD AL ISLAMIYYAH,JL. PERJUANGAN NO. 31,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231480140,-,smkinformatika.crb@gmail.com,http://www.smkinformatika-crbn.sch.id,Nizar Kumaedi
20222176,SMKS NASIONAL CIREBON,PERJUANGAN - BINAWAN V NO. 01,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231480980,-,smknasionalcrb@gmail.com,http://smknasionalkotacirebon.sch.id,SITI MERLINA
20222178,SMKS PARIWISATA KOTA CIREBON,PERJUANGAN NO. 4,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318815119,0231488835,smkpariwisatakotacirebon@gmail.com,http://smk-pariwisata-kota-cirebon.business.site/,Miftakhul Jannah
20222169,SMKS TAMAN KARYA MADYA EKONOMI CIREBON,PERJUANGAN - BINAWAN V,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231490178,-,smktkmecirebon@yahoo.com,http://www.smktkmecirebon.sch.id,Sayfurrakhman
60726462,SMKS TELEKOMUNIKASI BUDI ARTI,JL.PANGERAN DRAJAT NO. 59 CIREBON,DRAJAT,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231233069,-,smktelekomunikasibudiarti@yahoo.com,http://smktelekomunikasibudiarticirebon.com,As-Syifa Sidikah Thayibatunisa
20222164,SMKS VETERAN CIREBON,PEMUDA NO. 33,SUNYARAGI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231235930,0231235930,smk_veterancirebon@yahoo.co.id,http://www.smkveterancirebon.sch.id,Fitriyani
20222150,SMKS WIDYA UTAMA CIREBON,KESAMBI BARU I NO. 55 A,KESAMBI,Kesambi,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231245581,0231245581,smkwidut55@yahoo.co.id,http://smkwidyautama.sch.id,Hendi Suhendi
60726454,SMKS RISE,"Jl. Sumurwuni RT001 RW007 Argasunya, Harjamukti, Kota Cirebon",KEJAKSAN,Kejaksan,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,02318336891,-,rise_smk@yahoo.co.id,http://www.smkrise.sch.id,Nidya Desy Astuti
20222163,SMKS WAHIDIN CIREBON,DR. WAHIDIN .S BLK PG RAJAWALI LL NO. 21,SUKAPURA,Kejaksan,Kota Cirebon,Jawa Barat,SWASTA,SMK,DIKMEN,0231201783,0231201783,smkwahidin@yahoo.com,http://www.smkwahidincrb.sch.id,-
69809513,SMK AL BAROKAH,Jl. Jatimakmur No.22,JATIMAKMUR,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalbarokah123@gmail.com,http://smkalbarokahpdgede.sch.id,IKBAL JAYA
69829164,SMK AL-IKHLAS,Jl. Masjid Al-Ikhlas Bojong Tua,JATIMAKMUR,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,02185508548,02185508548,smkalikhlaspondokgede@yahoo.com,http://smkal-ikhlaspondokgede.mysch.id,Lukmanul Hakim
69873996,SMK INSAN BHAKTI MULIA,JL. CELEPUK I RT 003/012 NO 59,JATIMAKMUR,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,85502051,-,infosmk_ibm@yahoo.com,http://www.smkibm.sch.id,Putri Syarifatul Hikmah
69904742,SMK NEGERI 12 KOTA BEKASI,Jl. Kemang Sari IV,JATIBENING BARU,Pondokgede,Kota Bekasi,Jawa Barat,NEGERI,SMK,DIKMEN,02185501773,-,smkn12kotabekasi@gmail.com,https://smkn12bekasi.sch.id,Ahmad Ravli Septian
20223038,SMKS ABDI KARYA BEKASI,JL. RAYA CAMAN PONDOK GEDE BEKASI,JATIBENING,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,02186908145,02186908145,smkabdikaryabks@yahoo.com,http://www.smkabdikarya.wordpess.com,Ahmad Farid
20247208,SMKS BHAKTI PERSADA,ANTARA,JATIMAKMUR,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,02184990783,02184990783,smkb.persada@yahoo.com,http://www.smkbhaktipersada.sch.id,Ricky Chandra
20276430,SMKS DHARMA BAKTI PERTIWI,JL Raya Gamprit No. 79 Jatiwaringin Pondokgede Kota Bekasi,JATIWARINGIN,Pondokgede,Kota Bekasi,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkdharmabaktipertiwi@ymail.com,-,Deni Hendraya
