npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20102629,SMKS ISLAM WIJAYA KUSUMA,Jl. Raya Depok No. 16,LENTENG AGUNG,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178892903,02178892903,smkislamwijayakusuma16@gmail.com,http://smkiweka.sch.id,Eko Helyanto
20102546,SMKS KAHURIPAN 1 JAKARTA,JL. NANGKA NO. 17,TANJUNG BARAT,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217810801,0217810801,smk.kahuripan.1@gmail.com,http://www.kahuripan1.sch.id,Hendriyanto
20109459,SMKS KESEHATAN MULIA KARYA HUSADA,M. KAHFI II GG MESJID AN-NUR,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178890740,02178890751,smkkes.mkh.jkt@gmail.com,http://www.smkmkhjkt.com,Shenny Rosiani
20102651,SMKS KHARISMAWITA 1 JAKARTA,JL. SWADAYA 2,TANJUNG BARAT,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7803040,7803040,smkkharismawita1@gmail.com,-,asripal
20102650,SMKS KHARISMAWITA 2 JAKARTA,Jl. Swadaya II/30,TANJUNG BARAT,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217803040,0217803040,smkkharismawita2@yahoo.co.id,http://www.kharis2.co.cc,Fuan Rianto
20102620,SMKS PERGURUAN RAKYAT,Jalan Yon Zikon 14,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178881392,02178881392,smkperguruanrakyat@gmail.com,http://www.smkperguruanrakyat.sch.id,Ade Sutisna
20102617,SMKS PGRI 23 JAKARTA,JL. SRENGSENG SAWAH,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217871843,0217871843,smkpgri23jaksel@yahoo.com,http://www.smk.sch.id,Buchori idrus
20102436,SMKS TANJUNG BARAT,Jl. Melati No. 100,TANJUNG BARAT,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217822804,0,smktanjungbarat@gmail.com,http://smktanjungbarat.sch.id,Satriyana
20107360,SMKS TELADAN UTAMA,Jl. Raya Srengseng Sawah No. 74,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217270258,0217270258,smk_teladanutama@yahoo.co.id,http://smkteladanutama.sch.id,Taufik
20112473,SMKS YASPIA,Jl. Benda Dalam Gg. H. Saenan II/12,CIGANJUR,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,78888997,7873804,yaspiasmk@gmail.com,http://www.yaspiasmk.sch.id,Ahmad Fauzi
69819337,SMK SUMBANGSIH,JL. AMPERA RAYA NO 3-4,CILANDAK TIMUR,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217814125,0217814125,smk.sumbangsih@yahoo.co.id,http://www.sumbangsih.sch.id,MUHAMMAD ARSY
20102586,SMKN 25 JAKARTA,JL. RAYA RAGUNAN PASAR MINGGU,JATI PADANG,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217805695,0217819051,smkn25@gmail.com,http://www.smkn25.sch.id,Nurul Fauziah
20102601,SMKN 37 JAKARTA,JL. PERTANIAN 3,PASAR MINGGU,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,7805787,78846418,smkn37.jakarta@gmail.com,http://www.smkn37jkt.sch.id,Adhitya Pratama Nasution
20102599,SMKN 47 JAKARTA,Jl. Raya Condet Pejaten,PEJATEN BARAT,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217995116,-,smk47jkt@gmail.com,http://smkn47jakarta.sch.id,SUHERMAN
20102598,SMKN 57 JAKARTA,JL. TAMAN MARGASATWA NO. 38 B,JATI PADANG,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217805396,0217806249,jakartasmk57@gmail.com,http://www.smkn57jkt.sch.id,Slamet Ibrahim
20102597,SMKN 8 JAKARTA,JL. RAYA PEJATEN,PEJATEN BARAT,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217996493,0217948246,smknegeri8jakarta@gmail.com,http://www.smkn8jkt.id,AHLAN BASTIAR
20102541,SMKS AL HIDAYAH 1 JAKARTA,Jl. Bhakti No.25,CILANDAK TIMUR,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217819547,0217823283,smkhdy1@gmail.com,http://smkalhidayah1.or.id,GIYONO
20102557,SMKS BUNDA KANDUNG JAKARTA,JL. PALAPA RAYA NO. 3,PASAR MINGGU,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217805248,0217816826,stmbundakandung_1964@yahoo.co.id,http://smkbundakandung.sch.id,Muhammad Munir Rifai
20102652,SMKS KEMALA BHAYANGKARI DELOG,JL. C NO. 1 KOMPLEK POLRI RAGUNAN,RAGUNAN,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178844934,02178844934,smkkemalabhayangkaridelog@gmail.com,http://www.smkbhayangkari.sch.id,Yayan Yanuarudin
20102606,SMKS MITRA PEMBANGUNAN,Jl. Benda/Madrasah No. 31 A Pedurenan,CILANDAK TIMUR,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122001880,-,smkmitrapembangunanjkt@gmail.com,-,SUROSO
20102608,SMKS PASAR MINGGU JAKARTA,JL. ASEM PEJATEN INDAH 2,PASAR MINGGU,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217820641,0217820641,smk.pasarminggu@gmail.com,http://smkspasarminggu.sch.id,MUHAMAD LUTFI
20107359,SMKS PATRIA WISATA JAKARTA,JL. PEJATEN BARAT NO. 22-24,RAGUNAN,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217815814,0217813225,smk.patria@yahoo.com,http://www.smk-patriawisata.sch.id/,Suriyati
20102621,SMKS PEMBANGUNAN JAYA YAKAPI,JL. PALAPA RAYA No. 2,PASAR MINGGU,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178833969,02178833969,smkpj.yakapi@gmail.com,http://www.smkpj-yakapi.sch.id/,Sepdullah
20107362,SMKS WISATA INDONESIA,RAYA LENTENG AGUNG GG LANGGAR NO.1,KEBAGUSAN,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178830761,02178830761,smkwisataindonesia01@gmail.com,http://www.smkwisataindonesia.sch.id,Ulfa Nurvina
20102459,SMKS YAPIMDA,JL. POLTANGAN IV NO. 34 PEJATEN TIMUR PASAR MINGGU,PEJATEN TIMUR,Pasar Minggu,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217821048,02178833491,smk_yapimda@yahoo.com,http://www.smkyapimda.info,Riah Riffianti
20102580,SMK NEGERI 41 JAKARTA,JL. MARGASATWA KOMPLEK TIMAH,PONDOK LABU,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217512190,02175904052,smkn41jakarta@yahoo.com,http://https://www.smkn41jakarta.sch.id,RIZKY WIBHAWA BAGJA
20102587,SMKN 20 JAKARTA,Jl. Melati No. 24,CILANDAK BARAT,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217694223,0217504162,smk20online@yahoo.com,http://www.smkn20jkt.sch.id,ACHMAD FAUZI
20102585,SMKN 28 JAKARTA,Jl. Maritim No. 26,CILANDAK BARAT,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217692004,02175911263,smknegeri28jakarta@gmail.com,http://www.smkn28jakarta.sch.id,SUKARDI
20102540,SMKS AL HIDAYAH LESTARI,JL. KANA LESTARI BLOK K/I,LEBAK BULUS,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7661343,7661343,36alhidayahlestari@gmail.com,http://www.smkalstar.sch.id/,Syarifudin
20109254,SMKS BAKTI IDHATA,JL. MELATI NO. 25 CILANDAK,CILANDAK BARAT,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02175904088,02175904088,smkbaktiidhatajaksel@yahoo.co.id,http://www.smkbaktiidhata.sch.id,TAUFIK HIDAYAT
20102529,SMKS GRAFIKA YAYASAN LEKTUR,JL. PASAR JUMAT,LEBAK BULUS,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217513546,0217515608,smkgrafikayayasanlektur@gmail.com,http://www.grafikalektur.org,Januari Aldi
20102635,SMKS HIDATHA JAKARTA,JL. CILANDAK TENGAH III/53 CILANDAK BARAT,CILANDAK BARAT,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217693480,0217693480,smkhidatha97@gmail.com,http://www.smkhidatha@blogspot.com,Arief Budiono
20107354,SMKS KELUARGA WIDURI,Jl. Gunung Balong I/2,LEBAK BULUS,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7690081,7690081,smkkeluargawiduri.ypkw@gmail.com,http://smkkeluargawiduri.scola.id,Hadi Sarjono
20102645,SMKS LP3 ISTANA,JL MARGASATWA NO 99 B,PONDOK LABU,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,75902412,75902413,smklpistanajakartaselatan@gmail.com,http://www.smk.lp3istana.mysch.id,satrio utomo
20177923,SMKS PGRI 37 JAKARTA,JL. PONDOK LABU I NO. 29,PONDOK LABU,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217650039,0217650039,info@smkpgri37jkt.sch.id,http://www.smkpgri37jkt.sch.id,ASSAWALLUDIN FITRO
20102610,SMKS PURNAMA 2 JAKARTA,"Jalan Cilandak KKO/Jalan Margasatwa, Gg. H. Beden",PONDOK LABU,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217818936,0217818936,purnama2smk@gmail.com,http://smk-purnamadua.sch.id,Victor Abyatar Bendeker
20102441,SMKS SELAGAN JAYA,Jl. Margasatwa Gg. H. Beden No. 105,PONDOK LABU,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02175931269,02175931269,smkselaganjayaofficial@gmail.com,http://https://smkselaganjaya.sch.id,Afrylian Pratama Mujiyono
20102458,SMKS YAPRI JAKARTA,JL. KH. MUHASYIM IV/7I,CILANDAK BARAT,Cilandak,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217511641,0217511641,smkyapri40@gmail.com,-,LUDWINA SANNI
20102528,SMK PUSPITA PERSADA,JL. SMU 63 NO. 60,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02125684313,02125684313,puspita_persada@ymail.com,http://www.smkpuspitapersada-jkt.sch.id,Rusmanto
20102465,SMK PUTRA SATRIA,JL. CILEDUG RAYA NO 46,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215853945,0215853945,smkputrasatria1988@gmail.com,https://www.putrasatria.sch.id,Nuryanti
20102630,SMK TRI MULIA JAKARTA,JL. H. ADAM MALIK NO. 1,PETUKANGAN SELATAN,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7375725,7375725,smk.trimulia@gmail.com,http://https://smktrimulia.sch.id/,Novri Ronald Fieterd
20178280,SMK TUNAS GRAFIKA INFORMATIKA,JL. H. ILYAS NO. 6 PETUKANGAN UTARA,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215868169,0215868169,smkkutgi@gmail.com,http://www.smktgi.sch.id/,Eulis Fitriyani
20102577,SMKS 10 NOPEMBER,JL. MESJID DARUL FALLAH PESANGGRAHAN,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215858805,0215858805,smksepuluhnopember@gmail.com,http://www.sepuluhnopember.sch.id,NANDI KUSNANDY
20102634,SMKS ISLAM AL HIKMAH,JL. KEMAJUAN NO. 48-55,PETUKANGAN SELATAN,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217340249,0217340248,smkalhikmahjakarta@gmail.com,http://sekolahalhikmah.com,IDRIS AFANDI
20107353,SMKS KARTIKA X 2,JL. ANGGREK NO. 1,PESANGGRAHAN,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217370503,0217370503,smkkartikax2jakarta@gmail.com,http://smkkartikax2jakarta.sch.id,Kresno Priyoasmoro
20107357,SMKS MEDIA INFORMATIKA,JL. PAPAN I/PISANGAN KRETEK NO.99,PETUKANGAN SELATAN,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122704966,02122704966,smkmediainformatika2022@gmail.com,http://www.smkmediainformatika.sch.id,MUHAMMAD ARIF
20102619,SMKS PERWIRA JAKARTA,JL. H. DILUN NO. 4 RT 005 RW 007,ULUJAMI,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217379886,0217379886,smkperwirajakarta01@gmail.com,http://https://www.smk-perwira.sch.id,abdul muis
20101511,SMKS PGRI 15 JAKARTA,JALAN H. MUCHTAR RAYA GG. H. DOEL RT 005/01,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158904487,02158904487,smkpgri.15.jkt@gmail.com,http://www.smkpgri15jkt.sch.id,Muhas Muzaky
20107347,SMKS PLUS AL MUSYARROFAH,JL. H. MUCHTAR RAYA RT 12 RW 11 NO 95,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158905063,0215856768,smkplusalmusyarrofah@gmail.com,http://www.smkplusal-musyarrofah.sch.id,"Ahmad Abdul Nasir Rahman,S.Kom"
69821209,SMKS TRIGUNA 1956,JL. Muchtar Raya No.56 E,PETUKANGAN UTARA,Pesanggrahan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,27658606,0,ka_smk_triguna56@yahoo.com,http://www.triguna1956.sch.id,NAHRAWI
20102560,SMK AL FAJAR JAKARTA,JL. SULTAN ISKANDAR MUDA NO. 32,KEBAYORAN LAMA UTARA,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7237433,7237433,ypi_alfajar_jkt@yahoo.co.id,http://www.alfajar-jakarta.sc.id,SUCI APRILA
20107352,SMK JAKARTA WISATA 1,Jl. Iskandar Muda Praja Dalam E/3 (Sultan Iskandar Muda),KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217228870,0,smipjakwis1@yahoo.com,http://www.jakartawisata.com,Alvin Samuel
69787516,SMK KESEHATAN SEKAWAN,JL. KEMANDORAN I NO 20,GROGOL UTARA,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02153662478,02153662478,smkkesehatansekawan@gmail.com,http://smkkesehatansekawan.sch.id,NURFIRSTLAN BUDI PRATAMA
20102613,SMK PONDOK INDAH,JL. PUPAN NO. 29,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,29042853,29042853,smkpoin@gmail.com,http://smk-poin.co.nr,TUTI SUHAETI
20102589,SMKN 18 JAKARTA,Jl. Ciputat Raya Komplek Bank Mandiri,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217513729,02175901184,smk_n18@yahoo.com,http://smkn18.sch.id,"ILMAN LAILAN NASOHI, S.KOM"
20102600,SMKN 43 JAKARTA,JL. CIPULIR 1,CIPULIR,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217257532,0217257532,info@smkn43jkt.sch.id,http://www.smkn43jkt.sch.id,Leonard Gunawan
20107358,SMKN 59 JAKARTA,JL. PENINGGARAN BARAT I KEBAYORAN LAMA UTARA,KEBAYORAN LAMA UTARA,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217292899,0217292899,smk59jaksel@yahoo.com,http://smkn59jkt.sch.id/,TRI HADI CARITO
20102536,SMKS AVERUS,JL. CIPUTAT RAYA NO.11 KEBAYORAN LAMA,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02175901457,02175901457,smk.averus@yahoo.com,http://smkaverus.sch.id,Muhammad Dzal Ma'arij
20102548,SMKS FATAHILLAH,JL. CIPUTAT NO.5 PD.PINANG KEBAYORAN LAMA,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7650979,7650979,smkfatahillah_pd.pinang@yahoo.co.id,-,Abdul Azis
20109247,SMKS HARNASTO INSTITUT JAKARTA,Jl. Cidodol Raya No.40,GROGOL SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217224830,-,SMK_HARNASTO@YAHOO.COM,-,ZAENAL MUSTAQIM
20102626,SMKS JAKARTA MANAJEMEN,JL. PRAJA DALAM E/3 ARTERI PONDOK INDAH KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7200654,72799805,smk_jakmen90@yahoo.com,http://smkjakartamanajemen.sch.id,Nawa Al Khusni
20102644,SMKS MAKARYA 1 JAKARTA,JL.  PONDOK PINANG TIMUR NO. 4,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217654139,0217654139,smkmakarya1@yahoo.co.id,http://www.smkmakarya1.com,Nur Rosyidah
20102643,SMKS MAKARYA 2 JAKARTA,Jl. Harun No. 13A Tanah Kusir,KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217265118,0217265118,smk.makarya2@yahoo.co.id,http://www.smkmakarya2.sch.id,Sumaryanto
20102623,SMKS MIFTAHUL FALAH JAKARTA,JL. ALMUBAROK 2,CIPULIR,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7225634,7225634,smkmifa_34@yahoo.co.id,http://www.smkmiftahulfalah.sch.id,Muhamad Ansori
20102605,SMKS MUHAMMADIYAH 9,Jl. Panjang,CIPULIR,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217266648,0217260628,smkmuh09jakarta@gmail.com,http://smkmuh9.sch.id,Aliyasa
20102594,SMKS PANDAWA BUDI LUHUR JAKARTA,Jl. Komp. HANKAM Cidodol No. 3,GROGOL SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217265557,0217265557,smk.pandawabudiluhur@yahoo.co.id,-,Wisnu Aji Putro
20109541,SMKS TRIKARYA,CIPUTAT RAYA,KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7293973,7293973,smktrikarya.jaksel@gmail.com,http://www.smkmultimediatrikarya.sch.id,SARAH ROSDIANA
20102462,SMKS YANUSA JAKARTA,JL. H. SAIKIN NO. 15 RT. 08 RW. 08,PONDOK PINANG,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217510061,0217510061,smk.yanusa.jaksel@gmail.com,http://www.smk.yanusa.sch.id,Ade Miftahudin
20102451,SMKS YP MULIA,JL.  CIPUTAT RAYA NO. 1-2,KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02172895758,02172895758,smk.yp.mulia@gmail.com,http://www.smk.sch.id,VIKKI SURYAWIJAYA
20107364,SMKS YPUI JAKARTA,"Jl. Praja Lapangan No. 8, RT. 014/01",KEBAYORAN LAMA SELATAN,Kebayoran Lama,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217291217,0217291217,smkypui.jakarta@gmail.com,http://smkypuijakarta.sch.id,Agus Sopian Sauri
20102578,SMKN 15 JAKARTA,JL. MATARAM 1,SELONG,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,7243559,7243559,smkn15jkt@gmail.com,http://www.smkn15jakarta.sch.id,Maulana Muhamad
20102602,SMKN 29 JAKARTA,JL. PROF JOKO SUTONO SH NO. 1,PETOGOGAN,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,7222471,7222471,smtpenerbangan@yahoo.co.id,http://www.smkn29jkt.sch.id,FAIZAL KARYADI
20102582,SMKN 30 JAKARTA,JL. PAKUBUWONO 6,GUNUNG,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217221253,02172794323,smk30jkt@gmail.com,http://www.smknegeri30jakarta.sch.id,PUPU SAEPULLOH
20102579,SMKN 6 JAKARTA,"JL. PROF JOKO SUTONO, SH NO. 2 A",MELAWAI,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217208718,0217237010,smk6@smkn6dki.or.id,https://smkn6jakarta.sch.id/,IRFAN SYAFII
20102543,SMKS AL KAUTSAR,JL. JEMBATAN SELATAN NO. 6,PULO,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217229789,02172796383,kautsarjakarta@gmail.com,http://www.smkalkautsarkebayoranbaru.sch.id,Kusman
69867717,SMKS ASSA`ADAH,JL. H. SAID RADIO DALAM NO.29,GANDARIA UTARA,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217231234,-,smkassaadah2011@gmail.com,http://www.smk-assaadah.sch.id,AHMAD AFANDI
20102550,SMKS DHARMA KARYA,JL.MELAWAI XII/207 KEBAYORAN BARU,MELAWAI,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217398576,02172793874,smkdharmakarya@yahoo.com,http://ypdharmakarya.sch.id,Samsul Bahar
20102547,SMKS GITA KIRTTI 1 JAKARTA,JL. BRI RADIO DALAM,GANDARIA UTARA,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217231563,0217244263,smk1giki@gmail.com,http://www.smkgiki1.sch.id,TOPER DYAS HAVIAN
20102611,SMKS PURNAMA 1 JAKARTA,JL. TIRTAYASA 2/5,MELAWAI,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02172792702,02172792702,admin@purnama1smkjkt.sch.id,http://www.purnama1smkjkt.sch.id,Yudo Satowo
20102593,SMKS PURNAMA 3 JAKARTA,JL. TIRTAYASA V,MELAWAI,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217224317,-,smk.purnama3@gmail.com,http://smkpurnama3.sch.id,BUDY ISMANTO
20102435,SMKS TARAKANITA JAKARTA,Jl. Wolter Monginsidi No. 118,PETOGOGAN,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217230148,0217230149,smktarakanitapulor@gmail.com,http://smk-jkt.tarakanita.or.id,Yulius Bayu Saputra
20102448,SMKS TUNAS PEMBANGUNAN,JL. ABD. MAJID GG. KH. MOCH. NAIM I/68,CIPETE UTARA,Kebayoran Baru,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,7261850,7398408,smktunaspembangunan@yahoo.com,http://www.smk-tunaspembangunan.sch.id,ASTIATI
20102584,SMKS 28 OKTOBER 1928 1,JL. MAMPANG PRAPATAN XI,TEGAL PARANG,Mampang Prapatan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217947766,0217947766,smk.28.oktober.1928.1jaksel@gmail.com,-,Anita
20102583,SMKS 28 OKTOBER 1928 2,JL. PEMBANGUNAN BUNCIT 8,TEGAL PARANG,Mampang Prapatan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,(021)7947766,021-7947766,0,http://0,NUR AINI
20102558,SMKS AL FALAH,MAMPANG PRAPATAN I NO. 3,MAMPANG PRAPATAN,Mampang Prapatan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217941323,0217941232,smkalfalah1@gmail.com,http://www.smkalfalah.sch.id,AHMAD HIDAYAT
20102530,SMKS BINA PUTRA JAKARTA,JL. KEMANG TIMUR RAYA NO. 50,BANGKA,Mampang Prapatan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217183473,0217181124,smkbinaputra@yahoo.co.id,http://smkbinaputrajaksel.sch.id,Muhammad Izam Zamaksyarik
20102439,SMKS ISLAM ANDALUS,JL. BANGKA 2 / C 32,PELA MAMPANG,Mampang Prapatan,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,71793094,0217183202,smkislamandalus@yahoo.co.id,http://www.smkislamandalus.blogspot.com,Uswatun Hasanah
